Time,Rx_ID,Rx_Delay,Rx_Gap,Inst_Tp,Avg_Tp,LossRate
1.397,18,0.0348241,0.05,42372.9,45340.1,0
1.397,19,0.0148241,0,0,47858.9,0
1.597,20,0.194824,0.2,10000,33500.8,0
1.597,21,0.174824,0,0,35175.9,0
1.597,22,0.154824,0,0,36850.9,0
1.625,23,0.162824,0.028,0,36800,0
1.625,24,0.142824,0,0,38400,0
1.628,25,0.125824,0.003,0,39808.9,0
1.628,26,0.105824,0,0,41401.3,0
1.664,27,0.121824,0.036,0,40662.7,0
1.669,28,0.106824,0.005,0,41853.5,0
1.669,29,0.0868241,0,0,43348.3,0
1.737,30,0.134824,0.068,71428.6,40705.6,0
1.753,31,0.130824,0.016,0,41168.7,0
1.753,32,0.110824,0,0,42496.7,0
1.766,33,0.103824,0.013,0,43080.9,0
1.766,34,0.0838241,0,0,44386.4,0
1.811,35,0.108824,0.045,0,43156.6,0
1.811,36,0.0888241,0,0,44389.6,0
1.819,37,0.0768241,0.008,0,45177,0
1.819,38,0.0568241,0,0,46398,0
1.832,39,0.0498241,0.013,0,46875,0
1.832,40,0.0298241,0,0,48076.9,0
1.84,41,0.0178241,0.008,106796,48809.5,0
1.889,42,0.0468241,0.049,0,47244.1,0
1.889,43,0.0268241,0,0,48369,0
1.889,44,0.00682414,0,0,49493.8,0
1.946,45,0.0438241,0.057,37735.8,47568.7,0
1.946,46,0.0238241,0,0,48625.8,0
1.957,47,0.0148241,0.011,0,49111.8,0
1.971,48,0.00882414,0.014,0,49433.6,0
1.994,49,0.0118241,0.023,0,49295.8,0
2.007,50,0.00482414,0.013,0,49652.4,0
2.087,51,0.0648241,0.08,42553.2,46918.1,0
2.087,52,0.0448241,0,0,47838.1,0
2.175,53,0.112824,0.088,0,45106.4,0
2.234,54,0.151824,0.059,20408.2,43760.1,0
2.234,55,0.131824,0,0,44570.5,0
2.251,56,0.128824,0.017,0,44764.2,0
2.251,57,0.108824,0,0,45563.5,0
2.326,58,0.163824,0.075,0,43740.6,0
2.326,59,0.143824,0,0,44494.7,0
2.368,60,0.165824,0.042,44776.1,43859.6,0
2.368,61,0.145824,0,0,44590.6,0
2.4,62,0.157824,0.032,0,44285.7,0
2.4,63,0.137824,0,0,45000,0
2.433,64,0.150824,0.033,0,44661.5,0
2.433,65,0.130824,0,0,45359.4,0
2.433,66,0.110824,0,0,46057.2,0
2.549,67,0.206824,0.116,38674,43253.7,0
2.549,68,0.186824,0,0,43899.3,0
2.591,69,0.208824,0.042,0,43369,0
2.618,70,0.215824,0.027,0,43263.3,0
2.625,71,0.202824,0.007,0,43692.3,0
2.625,72,0.182824,0,0,44307.7,0
2.636,73,0.173824,0.011,0,44621,0
2.636,74,0.153824,0,0,45232.3,0
2.643,75,0.140824,0.007,0,45648.2,0
2.643,76,0.120824,0,0,46256.8,0
2.685,77,0.142824,0.042,73529.4,45697.3,0
2.685,78,0.122824,0,0,46290.8,0
2.708,79,0.125824,0.023,0,46252.9,0
2.708,80,0.105824,0,0,46838.4,0
2.709,81,0.0868241,0.001,0,47396.1,0
2.709,82,0.0668241,0,0,47981.3,0
2.729,83,0.0668241,0.02,0,48004.6,0
2.729,84,0.0468241,0,0,48583,0
2.753,85,0.0508241,0.024,0,48488.3,0
2.753,86,0.0308241,0,0,49058.8,0
2.774,87,0.0318241,0.021,0,49041.7,0
2.796,88,0.0338241,0.022,99099.1,48997.8,0
2.796,89,0.0138241,0,0,49554.6,0
2.919,90,0.116824,0.123,16260.2,46899.4,0
2.919,91,0.0968241,0,0,47420.5,0
2.923,92,0.0808241,0.004,0,47841.9,0
2.923,93,0.0608241,0,0,48361.9,0
2.949,94,0.0668241,0.026,0,48229.9,0
2.949,95,0.0468241,0,0,48742.9,0
2.961,96,0.0388241,0.012,0,48954.6,0
2.961,97,0.0188241,0,0,49464.6,0
2.988,98,0.0258241,0.027,0,49295.8,0
2.988,99,0.00582414,0,0,49798.8,0
3.03,100,0.0278241,0.042,90090.1,49261.1,0
3.03,101,0.00782414,0,0,49753.7,0
3.077,102,0.0348241,0.047,0,49109.3,0
3.11,103,0.0478241,0.033,0,48815.2,0
3.11,104,0.0278241,0,0,49289.1,0
3.126,105,0.0238241,0.016,0,49388.5,0
3.132,106,0.00982414,0.006,58823.5,49718.6,0
3.148,107,0.00582414,0.016,0,49813.8,0
3.172,108,0.00982414,0.024,0,49723.8,0
3.187,109,0.00482414,0.015,0,49840,0
3.25,110,0.0478241,0.063,33898.3,48888.9,0
3.25,111,0.0278241,0,0,49333.3,0
3.339,112,0.0968241,0.089,0,47883.7,0
3.339,113,0.0768241,0,0,48311.2,0
3.373,114,0.0908241,0.034,32520.3,48040.5,0
3.373,115,0.0708241,0,0,48461.9,0
3.424,116,0.101824,0.051,0,47854.8,0
3.424,117,0.0818241,0,0,48267.3,0
3.437,118,0.0748241,0.013,0,48420.2,0
3.437,119,0.0548241,0,0,48830.5,0
3.45,120,0.0478241,0.013,0,48979.6,0
3.493,121,0.0708241,0.043,58333.3,48535.9,0
3.493,122,0.0508241,0,0,48937,0
3.51,123,0.0478241,0.017,0,49004,0
3.51,124,0.0278241,0,0,49402.4,0
3.521,125,0.0188241,0.011,0,49583.5,0
3.537,126,0.0148241,0.016,0,49665,0
3.556,127,0.0138241,0.019,0,49687,0
4.07,128,0.507824,0.514,12131.7,41693.8,0
4.07,129,0.487824,0,0,42019.5,0
4.07,130,0.467824,0,0,42345.3,0
4.081,131,0.458824,0.011,0,42518.7,0
4.081,132,0.438824,0,0,42843.2,0
4.108,133,0.445824,0.027,0,42792.8,0
4.108,134,0.425824,0,0,43114.5,0
4.129,135,0.426824,0.021,0,43144.8,0
4.129,136,0.406824,0,0,43464.4,0
4.136,137,0.393824,0.007,0,43686.2,0
4.136,138,0.373824,0,0,44005.1,0
4.136,139,0.353824,0,0,44324,0
4.136,140,0.333824,0,0,44642.9,0
4.145,141,0.322824,0.009,0,44833.1,0
4.145,142,0.302824,0,0,45151,0
4.161,143,0.298824,0.016,0,45238.8,0
4.161,144,0.278824,0,0,45555.2,0
4.214,145,0.311824,0.053,118056,45115.1,0
4.214,146,0.291824,0,0,45426.3,0
4.214,147,0.271824,0,0,45737.4,0
4.214,148,0.251824,0,0,46048.5,0
4.257,149,0.274824,0.043,0,45747.6,0
4.257,150,0.254824,0,0,46054.7,0
4.257,151,0.234824,0,0,46361.7,0
4.257,152,0.214824,0,0,46668.7,0
4.588,153,0.525824,0.331,21390.4,42642.1,0
4.588,154,0.505824,0,0,42920.8,0
4.639,155,0.536824,0.051,0,42594.1,0
4.651,156,0.528824,0.012,0,42728,0
4.656,157,0.513824,0.005,0,42943.1,0
4.705,158,0.542824,0.049,42735,42645.1,0
4.723,159,0.540824,0.018,0,42707.5,0
4.723,160,0.520824,0,0,42976.1,0
4.724,161,0.501824,0.001,0,43233.1,0
4.749,162,0.506824,0.025,0,43211.5,0
4.749,163,0.486824,0,0,43478.3,0
4.765,164,0.482824,0.016,0,43559.1,0
4.765,165,0.462824,0,0,43824.7,0
